id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
b99e49a33b54,fullmap4,1300,30.0,110.0,,,,{},86.12,65.6,1.3128,26,0.2608,1,1,0.0375,0,1,0,1,0.0
6796b54ff937,fullmap4,1300,45.0,131.7,,,,{},61.24,66.4,0.9222,31,-0.0241,1,1,0.1476,0,1,0,1,0.0
48e5e0928c9c,fullmap4,1300,65.0,150.01,,,,{},74.35,66.4,1.1197,25,0.0709,1,1,0.0658,0,1,0,1,0.0
9a58a7dbf449,fullmap4,1300,100.0,170.0,,,,{},68.37,66.6,1.0266,25,0.0319,1,1,0.0243,0,1,0,1,0.0
566a610809be,fullmap4,1400,20.0,150.0,,,,{},80.95,70.4,1.1499,25,0.1912,1,1,0.0469,0,1,0,1,0.0
417771ce71ac,fullmap4,1400,30.0,135.0,,,,{},83.32,71.5,1.1653,25,0.2458,1,1,0.0645,0,1,0,1,0.0
962a0b7185b1,fullmap4,1400,45.0,131.7,,,,{},67.65,73.4,0.9217,27,-0.1502,1,1,0.1945,0,1,0,1,0.0
2825ae17e851,fullmap4,1400,65.0,149.99,,,,{},73.45,75.8,0.969,25,-0.1073,1,1,0.2403,0,1,0,1,0.0
945ab476d311,fullmap4,1400,100.0,130.0,,,,{},71.04,78.8,0.9015,25,-0.026,1,1,0.0243,0,1,0,1,0.0
4e3521245dc9,fullmap4,1600,20.0,150.0,,,,{},82.27,86.4,0.9522,25,0.1118,1,1,0.1175,0,1,0,1,0.0
e0df6efd0ac3,fullmap4,1600,30.0,160.0,,,,{},76.54,91.9,0.8328,25,0.21,1,1,0.0613,0,1,0,1,0.0
b262e3aa48e8,fullmap4,1600,45.0,131.7,,,,{},72.11,95.2,0.7574,25,0.1112,1,1,0.0617,0,1,0,1,0.0
8183aa6e5b48,fullmap4,1600,65.0,149.99,,,,{},57.75,97.8,0.5905,25,0.1112,1,0,0.9938,1,1,0,0,0.1
8f1a96576a1b,fullmap4,1600,100.0,130.0,,,,{},73.85,105.3,0.7013,25,0.0494,1,1,0.0792,0,1,0,1,0.0
2542115fa7f8,fullmap4,1800,20.0,150.0,,,,{},78.72,69.0,1.1409,25,-0.1515,1,1,0.0984,0,1,0,1,0.0
2e016cf52993,fullmap4,1800,30.0,160.0,,,,{},76.37,70.9,1.0772,26,0.0852,1,1,0.1964,0,1,0,1,0.0
690c13ab2d12,fullmap4,1800,45.0,131.7,,,,{},71.03,73.6,0.9651,25,0.1034,1,1,0.0563,0,1,0,1,0.0
ee29b685329e,fullmap4,1800,100.0,130.0,,,,{},70.53,81.0,0.8708,25,-0.0072,1,1,0.0144,0,1,0,1,0.0
c666b9501782,fullmap4,2100,20.0,150.0,,,,{},71.87,63.9,1.1248,26,0.2796,1,1,0.0541,0,1,0,1,0.0
d191542c4444,fullmap4,2100,30.0,160.0,,,,{},74.6,65.1,1.1459,26,0.0091,1,1,0.0402,0,1,0,1,0.0
8133d91f2700,fullmap4,2100,45.0,131.7,,,,{},66.21,66.3,0.9987,25,-0.1379,1,1,0.2235,0,1,0,1,0.0
83c6088915f8,fullmap4,2100,65.0,150.0,,,,{},63.81,68.5,0.9315,28,0.0475,1,1,0.0566,0,0,0,0,0.7
53a100b9634d,fullmap4,2100,100.0,150.0,,,,{},69.36,68.9,1.0067,25,-0.0507,1,1,0.0066,0,1,0,1,0.0
0bd04daf5e21,fullmap4,2200,20.0,150.0,,,,{},78.23,72.2,1.0836,26,0.0618,1,1,0.1258,0,1,0,1,0.0
b8ceebe7bfe5,fullmap4,2200,30.0,135.0,,,,{},77.14,74.6,1.0341,26,0.2718,1,1,0.0873,0,1,0,1,0.0
22fecb26f8cd,fullmap4,2200,45.0,131.7,,,,{},69.1,75.0,0.9214,25,0.0676,1,1,0.0562,0,1,0,1,0.0
90da4270f8a3,fullmap4,2200,65.0,130.0,,,,{},71.59,75.1,0.9532,25,0.1053,1,1,0.0245,0,1,0,1,0.0
bf7fdd0c87df,fullmap4,2200,100.0,143.33,,,,{},73.34,76.1,0.9638,25,-0.1151,1,1,0.1152,0,1,0,1,0.0
d1ee7d5dde5b,fullmap4,2400,20.0,150.0,,,,{},73.72,71.8,1.0268,25,0.2432,1,1,0.0502,0,1,0,1,0.0
91693536bcfb,fullmap4,2400,30.0,135.0,,,,{},76.39,76.4,0.9998,27,0.2939,1,1,0.0585,0,1,0,1,0.0
498cf77cbb37,fullmap4,2400,45.0,131.7,,,,{},68.56,78.1,0.8778,25,0.0982,1,1,0.046,0,1,0,1,0.0
6c4ccc3ee782,fullmap4,2400,65.0,149.99,,,,{},67.95,78.7,0.8634,25,0.0592,1,1,0.0135,0,1,0,1,0.0
f75daee2bc96,fullmap4,2400,100.0,130.0,,,,{},74.28,79.8,0.9308,25,0.2653,1,1,0.0139,0,1,0,1,0.1
398ea431dd5d,fullmap4,2700,20.0,150.0,,,,{},77.71,69.6,1.1165,25,0.1931,1,1,0.0646,0,1,0,1,0.0
9abc1a1fe62d,fullmap4,2700,30.0,135.0,,,,{},76.72,71.8,1.0686,25,0.2965,1,1,0.0476,0,1,0,1,0.0
d70a4da9661f,fullmap4,2700,45.0,131.7,,,,{},66.97,72.6,0.9225,26,0.2393,1,1,0.1612,0,1,0,1,0.0
afaf899eb358,fullmap4,2700,65.0,149.99,,,,{},71.54,73.6,0.9721,25,0.1112,1,1,0.0104,0,1,0,1,0.0
758692bd203b,fullmap4,2700,100.0,130.0,,,,{},75.31,74.8,1.0069,25,0.1639,1,1,0.0145,0,1,0,1,0.0
601b1b16b810,fullmap4,2900,20.0,150.0,,,,{},75.25,67.1,1.1214,25,0.2647,1,1,0.0379,0,1,0,1,0.0
b01110132e8c,fullmap4,2900,30.0,155.0,,,,{},75.92,68.5,1.1084,25,0.1983,1,1,0.0499,0,1,0,1,0.0
15d5a941d263,fullmap4,2900,45.0,131.77,,,,{},74.83,69.7,1.0737,25,0.1079,1,1,0.0602,0,1,0,1,0.0
42476a6fb10c,fullmap4,2900,65.0,143.33,,,,{},75.15,70.6,1.0644,25,0.0358,1,1,0.0218,0,1,0,1,0.0
6261057da6e1,fullmap4,2900,100.0,130.0,,,,{},77.2,73.1,1.0561,25,0.0384,1,1,0.0197,0,1,0,1,0.0
be78acd79919,fullmap4,3100,20.0,150.0,,,,{},74.42,61.2,1.216,25,0.2211,1,1,0.0872,0,1,0,1,0.0
e4a0e3c15b44,fullmap4,3100,30.0,137.33,,,,{},78.51,63.5,1.2364,25,0.1866,1,1,0.0517,0,1,0,1,0.0
a538bca8ed59,fullmap4,3100,45.0,131.83,,,,{},76.09,65.6,1.1599,25,0.1333,1,1,0.0678,0,1,0,1,0.0
932bd871e066,fullmap4,3100,100.0,130.0,,,,{},78.47,68.4,1.1472,25,0.0338,1,1,0.0663,0,1,0,1,0.0
e50f09a72d75,fullmap4,3900,20.0,150.0,,,,{},67.51,96.0,0.7033,25,0.238,1,1,0.0777,0,1,0,1,0.0
3f24a9e35ba2,fullmap4,3900,30.0,142.0,,,,{},76.1,112.6,0.6758,25,0.2458,1,1,0.0639,0,1,0,1,0.0
891ef389f8f8,fullmap4,3900,45.0,132.1,,,,{},94.31,121.2,0.7781,40,0.2842,1,1,0.0055,0,1,0,1,0.0
0ee11109a459,fullmap4,3900,65.0,110.01,,,,{},91.08,128.8,0.7072,56,0.279,1,1,0.0047,0,1,0,1,0.0
4ed391f4ca6e,fullmap4,3900,100.0,130.0,,,,{},96.24,129.5,0.7432,25,0.1489,1,1,0.0039,0,1,0,1,0.0
6213ab0f8414,fullmap4,4600,20.0,62.4,,,,{},92.59,87.4,1.0593,30,-0.2848,1,1,0.1565,0,1,0,1,0.0
bbedf5dda994,fullmap4,4600,30.0,95.0,,,,{},107.04,99.5,1.0758,27,-0.2972,1,1,0.0799,0,1,0,1,0.0
526c6e786dd0,fullmap4,4600,45.0,132.4,,,,{},102.42,108.0,0.9483,48,0.2666,1,1,0.0267,0,1,0,1,0.0
55aa24326133,fullmap4,4600,65.0,132.0,,,,{},116.12,113.5,1.0231,29,0.0312,1,1,0.0049,0,1,0,1,0.0
54ab67fd2911,fullmap4,4600,100.0,130.0,,,,{},121.17,118.2,1.0251,35,0.2048,1,1,0.007,0,1,0,1,0.0
a7506ec94513,fullmap4,5300,20.0,71.4,,,,{},87.81,85.3,1.0295,27,-0.2835,1,1,0.2268,0,1,0,1,0.0
c712bcaafb3c,fullmap4,5300,30.0,125.0,,,,{},99.15,95.4,1.0393,27,-0.2816,1,1,0.1066,0,1,0,1,0.0
a98dc700b6da,fullmap4,5300,45.0,150.0,,,,{},106.83,105.1,1.0165,37,0.1385,1,1,0.0724,0,1,0,1,0.0
8370e5aa316d,fullmap4,5300,65.0,144.0,,,,{},118.06,112.3,1.0513,35,0.1723,1,1,0.0056,0,1,0,1,0.0
78e5c65d31fa,fullmap4,5300,100.0,155.0,,,,{},112.01,117.1,0.9566,32,0.0598,1,1,0.0034,0,1,0,1,0.0
a0990db97ab9,fullmap4,6300,20.0,115.0,,,,{},78.76,75.8,1.0391,31,-0.2543,1,1,0.1656,0,1,0,1,0.0
8a6776a3f48c,fullmap4,6300,30.0,120.0,,,,{},99.29,86.2,1.1519,26,-0.2692,1,1,0.105,0,1,0,1,0.0
f3f5cdee3ea8,fullmap4,6300,45.0,150.0,,,,{},101.39,95.5,1.0617,35,0.2692,1,1,0.0974,0,1,0,1,0.0
2fc77b1e3db3,fullmap4,6300,65.0,175.0,,,,{},106.8,104.4,1.023,29,0.2848,1,1,0.0179,0,1,0,1,0.0
8e1d66c1c2db,fullmap4,6300,100.0,170.0,,,,{},112.36,109.7,1.0242,33,0.1535,1,1,0.0209,0,1,0,1,0.0
c35e453f8f90,fullmap4,6900,20.0,110.0,,,,{},77.66,70.3,1.1048,27,-0.2946,1,1,0.1483,0,1,0,1,0.0
20fd1611e189,fullmap4,6900,30.0,130.0,,,,{},84.58,80.5,1.0506,29,-0.2341,1,1,0.1609,0,1,0,1,0.0
994b15d98772,fullmap4,6900,45.0,150.0,,,,{},96.24,92.1,1.0449,32,0.2959,1,1,0.1066,0,1,0,1,0.0
e26d4b9de7c6,fullmap4,6900,65.0,170.1,,,,{},106.44,101.2,1.0518,30,0.2497,1,1,0.031,0,1,0,1,0.0
68780216a381,fullmap4,6900,100.0,170.0,,,,{},110.15,107.0,1.0295,31,0.2881,1,1,0.042,0,1,0,1,0.0
c4b27fe8c57f,fullmap4,7300,20.0,110.0,,,,{},74.26,67.7,1.0969,28,-0.2881,1,1,0.1432,0,1,0,1,0.0
6ce5695a4f3f,fullmap4,7300,30.0,130.0,,,,{},78.09,77.7,1.0051,27,0.0702,1,1,0.0848,0,1,0,1,0.0
5f47e5793518,fullmap4,7300,45.0,150.0,,,,{},90.75,90.4,1.0038,32,0.2334,1,1,0.1109,0,1,0,1,0.0
e7d9b7feaa93,fullmap4,7300,65.0,150.01,,,,{},113.06,100.9,1.1205,33,0.0358,1,1,0.0523,0,1,0,1,0.0
d19a40f2e87f,fullmap4,7300,100.0,170.0,,,,{},104.63,107.1,0.977,32,0.0748,1,1,0.0572,0,1,0,1,0.0
7a99255d1095,fullmap4,7900,20.0,110.0,,,,{},60.33,62.9,0.9591,32,0.2042,1,1,0.18,0,1,0,1,0.0
876f89325913,fullmap4,7900,30.0,130.0,,,,{},69.51,74.3,0.9355,30,-0.2933,1,1,0.1687,0,1,0,1,0.0
7eec84bc117b,fullmap4,7900,45.0,150.0,,,,{},83.16,87.0,0.9559,34,0.2113,1,1,0.12,0,1,0,1,0.0
a43e4ba95956,fullmap4,7900,65.0,170.1,,,,{},90.96,96.9,0.9387,37,0.2451,1,1,0.0664,0,1,0,1,0.0
258a76fbb95c,fullmap4,7900,100.0,170.0,,,,{},94.8,101.7,0.9321,52,0.2328,1,1,0.0553,0,1,0,1,0.1
babda739b37b,fullmap4,3100,65.0,136.67,,,,{},75.86,67.7,1.1205,25,0.0267,1,1,0.0603,0,1,0,1,259.7
2b5e7f08cf5f,fullmap4,870,65.0,150.01,,,,{},70.84,109.3,0.6481,25,0.067,1,1,0.026,0,1,0,1,930.2
06225ea043f7,fullmap4,1800,65.0,149.99,,,,{},392.81,75.1,5.2305,43,-0.2328,1,0,0.9427,1,1,1,0,2123.3
a42729c72a37,fullmap4,600,30.0,135.0,,,,{},117.5,112.1,1.0482,22,0.0085,1,0,0.996,1,1,0,0,2401.5
