id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
bc8cd53b4fe5,r3_honest,3100,20.0,95.0,88.0,0.0,0.0,30.0,,,,{},70.2,61.2,1.147,25,0.1346,1,1,0.0591,0,1,0,1,402.4
6cf230a79d4e,r3_honest,3100,45.0,78.0,87.0,0.0,0.0,26.0,,,,{},76.26,65.6,1.1625,25,0.1288,1,1,0.0532,0,1,0,1,430.5
03f8eb8d6bc0,r3_honest,3900,20.0,95.0,93.0,0.0,0.0,26.0,,,,{},97.99,96.0,1.0207,25,-0.2965,1,1,0.0428,0,1,0,1,237.2
b84be7863a8d,r3_honest,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,{},87.42,73.1,1.1959,41,0.2926,1,1,0.0079,0,1,0,1,874.3
ea2002d918db,r3_honest,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,{},119.66,129.5,0.924,52,0.1092,1,1,0.0238,0,1,0,1,0.1
1ae071f5b82c,r3_honest,3100,64.99,70.0,87.0,0.0,0.0,26.0,,,,{},77.19,67.7,1.1402,25,0.0631,1,1,0.044,0,1,0,1,458.8
d7aa7fff8654,r3_honest,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,{},81.72,68.4,1.1948,25,0.08,1,1,0.0362,0,1,0,1,487.5
8ef1d3f21eac,r3_honest,4600,20.0,95.0,98.0,0.0,0.0,28.0,,,,{},96.39,87.4,1.1028,27,-0.2556,1,1,0.0674,0,1,0,1,197.1
1f0a206dfe31,r3_honest,3900,45.0,78.0,87.0,0.0,0.0,25.0,,,,{},66.84,121.2,0.5515,25,0.2354,1,1,0.0509,0,1,0,1,398.4
ddcae35e9b47,r3_honest,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,{},117.63,118.2,0.9952,43,0.1105,1,1,0.4041,0,1,0,1,0.2
0a2911288728,r3_honest,4600,30.0,90.0,101.0,0.0,0.0,27.0,,,,{},110.24,99.5,1.108,26,-0.1652,1,1,0.0523,0,1,0,1,205.0
e7686816b7e3,r3_honest,5300,20.0,95.0,98.0,0.0,0.0,28.0,,,,{},93.64,85.3,1.0978,25,-0.2595,1,1,0.144,0,1,0,1,136.7
d828d3f60d48,r3_honest,5300,30.0,90.0,100.0,0.0,0.0,27.0,,,,{},109.38,95.4,1.1465,26,-0.29,1,1,0.0743,0,1,0,1,197.1
e46ccf33a866,r3_honest,3900,30.0,85.0,90.0,0.0,0.0,25.0,,,,{},88.82,112.6,0.7888,48,0.1034,1,1,0.0697,0,1,0,1,832.9
fedee0a1b0c4,r3_honest,5300,100.0,88.0,105.0,0.0,0.0,27.0,,,,{},128.79,117.1,1.0998,31,0.2536,1,1,0.0273,0,1,0,1,0.1
b902bc632e11,r3_honest,4600,45.0,88.0,104.0,0.0,0.0,27.0,,,,{},129.76,108.0,1.2015,41,-0.104,1,1,0.0258,0,1,0,1,470.6
