id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
ec10485a0345,fullmap3,7300,65.0,150.01,,,,{},113.06,100.9,1.1205,33,0.0358,1,1,0.0523,0,1,0,1,216.2
2597f86b0ead,fullmap3,7900,65.0,150.01,,,,{},102.93,96.9,1.0622,37,0.2237,1,1,0.0511,0,1,0,1,288.1
fc0fe5c2abb3,fullmap3,1300,65.0,150.01,,,,{},74.35,66.4,1.1197,25,0.0709,1,1,0.0658,0,1,0,1,800.6
bdce6393f640,fullmap3,1400,65.0,150.0,,,,{},71.45,75.8,0.9426,25,0.0104,1,1,0.0681,0,1,0,1,805.0
2dd1decb16a6,fullmap3,1400,20.0,163.33,,,,{},77.94,70.4,1.107,25,0.16,1,1,0.0453,0,1,0,1,832.1
8aa05e5609d0,fullmap3,600,65.0,149.99,,,,{},68.11,115.5,0.5897,8,-1.7329,0,1,0.2551,0,0,0,0,990.9
17b5ad67d0c9,fullmap3,2100,65.0,150.0,,,,{},63.81,68.5,0.9315,28,0.0475,1,1,0.0566,0,0,0,0,1070.8
0455de7c0d53,fullmap3,600,30.0,160.0,,,,{},141.38,112.1,1.2612,15,0.2816,1,0,0.9959,1,0,0,0,2405.0
8fa05adddb2f,fullmap3,1800,65.0,149.99,,,,{},393.74,75.1,5.2429,39,2.2193,0,0,0.9322,1,1,1,0,2401.4
2e8c9857b89f,fullmap3,1400,30.0,126.67,,,,{},0.0,71.5,0.0,0,,0,1,,,0,0,0,2401.7
8fa5c66ca6ba,fullmap3,870,30.0,160.0,,,,{},0.0,104.2,0.0,0,,0,1,,,0,0,0,2402.1
