id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
35017afd177b,t3_ident_icv947,2400,45.0,75.0,90.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",75.06,78.1,0.9611,25,0.1973,1,1,0.1982,0,1,0,1,594.9
81055dafee41,t1_fitted947,2900,65.0,80.0,93.0,0.0,0.0,26.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",81.74,70.6,1.1579,26,0.2551,1,1,0.0136,0,1,0,1,712.4
c4c946f39088,t3_ident_icv947,2700,45.0,80.0,93.0,0.0,0.0,24.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",78.96,72.6,1.0877,25,0.2757,1,1,0.1219,0,1,0,1,643.7
a76344f10e73,t1_fitted947,3100,30.0,85.0,87.0,0.0,0.0,30.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",66.53,63.5,1.0476,26,0.1959,1,1,0.5666,0,1,0,1,741.1
8a5887142f5a,t3_ident_icv947,3100,45.0,78.0,87.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",76.64,65.6,1.1683,25,0.286,1,1,0.1529,0,1,0,1,635.4
eb1f95bcd6e8,t1_fitted947,2100,45.0,75.0,83.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",66.35,66.3,1.0007,25,0.1224,1,1,0.5477,0,1,0,1,821.3
8e79faeda6ba,t1_fitted947,2900,45.0,85.0,93.0,0.0,0.0,26.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",77.66,69.7,1.1143,33,0.2716,1,1,0.1773,0,1,0,1,968.6
de706a4dcbc4,t2_ident947,2100,45.0,75.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",66.59,66.3,1.0044,25,0.1313,1,1,0.436,0,1,0,1,895.2
88b44cc4ac89,t3_ident_icv947,2700,65.0,80.0,93.0,0.0,0.0,24.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",80.31,73.6,1.0912,26,0.2564,1,1,0.0363,0,1,0,1,678.0
d2db9734dd53,t3_ident_icv947,3100,65.0,70.0,87.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",78.74,67.7,1.163,26,0.286,1,1,0.074,0,1,0,1,714.4
a882181acca8,t3_ident_icv947,2400,65.0,75.0,93.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",76.32,78.7,0.9698,25,0.1918,1,1,0.0769,0,1,0,1,898.4
ab3cab248706,t3_ident_icv947,2400,30.0,80.0,88.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",71.72,76.4,0.9388,25,0.1272,1,1,0.3911,0,1,0,1,786.4
e1971534d94f,t3_ident_icv947,2200,65.0,75.0,83.0,0.0,0.0,21.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",67.16,75.1,0.8943,25,0.1485,1,1,0.1622,0,1,0,1,855.1
4ce30db752f5,t3_ident_icv947,2700,30.0,85.0,93.0,0.0,0.0,24.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",79.42,71.8,1.1061,29,0.0028,1,1,0.3188,0,1,0,1,762.1
38c761a5aead,t3_ident_icv947,2200,45.0,75.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",68.85,75.0,0.918,25,0.1464,1,1,0.3202,0,1,0,1,900.1
4c2e1097e9ca,t3_ident_icv947,2900,30.0,85.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",79.04,68.5,1.1539,25,0.1588,1,1,0.3092,0,1,0,1,757.5
d0dabe05b2f5,t3_ident_icv947,2900,45.0,85.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",78.08,69.7,1.1203,27,0.2908,1,1,0.1138,0,1,0,1,709.5
570283a2b6c7,t3_ident_icv947,3100,30.0,85.0,87.0,0.0,0.0,30.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",73.38,63.5,1.1557,25,0.1753,1,1,0.3123,0,1,0,1,677.1
539657566b91,t3_ident_icv947,2900,65.0,80.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",80.56,70.6,1.1411,26,0.2943,1,1,0.0352,0,1,0,1,751.0
9cf79f5351af,t3_ident_icv947,2200,30.0,80.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",67.25,74.6,0.9015,26,-0.0811,1,1,0.5316,0,1,0,1,1022.7
e56574aa95ce,t3_ident_icv947,2100,45.0,75.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15, ""intake.eq_tube.icv_sigma"": 0.05}",65.31,66.3,0.985,25,0.1705,1,1,0.4442,0,1,0,1,612.0
